universe_id,stock_code,company_name,board,industry,market_cap_hkd,pb_ratio,listing_status,initial_inclusion_reason,source_id,data_date
UNI-00648,00845.HK,恒盛地产,unknown,,,,unknown,Included in generator universe before certified hard filters.,AKSHARE_HK_SNAPSHOT_CACHE,2026-06-02
UNI-00649,00846.HK,明发集团,unknown,,,,unknown,Included in generator universe before certified hard filters.,AKSHARE_HK_SNAPSHOT_CACHE,2026-06-02
UNI-00650,00848.HK,茂业国际,unknown,,,,unknown,Included in generator universe before certified hard filters.,AKSHARE_HK_SNAPSHOT_CACHE,2026-06-02
UNI-00651,00851.HK,盛源控股,unknown,,,,unknown,Included in generator universe before certified hard filters.,AKSHARE_HK_SNAPSHOT_CACHE,2026-06-02
UNI-00652,00852.HK,海峡石油化工,unknown,,,,unknown,Included in generator universe before certified hard filters.,AKSHARE_HK_SNAPSHOT_CACHE,2026-06-02
UNI-00653,00853.HK,微创医疗,unknown,,,,unknown,Included in generator universe before certified hard filters.,AKSHARE_HK_SNAPSHOT_CACHE,2026-06-02
UNI-00654,00854.HK,威雅利,unknown,,,,unknown,Included in generator universe before certified hard filters.,AKSHARE_HK_SNAPSHOT_CACHE,2026-06-02
UNI-00655,00855.HK,中国水务,unknown,,,,unknown,Included in generator universe before certified hard filters.,AKSHARE_HK_SNAPSHOT_CACHE,2026-06-02
UNI-00656,00856.HK,伟仕佳杰,unknown,,,,unknown,Included in generator universe before certified hard filters.,AKSHARE_HK_SNAPSHOT_CACHE,2026-06-02
UNI-00657,00857.HK,中国石油股份,unknown,,,,unknown,Included in generator universe before certified hard filters.,AKSHARE_HK_SNAPSHOT_CACHE,2026-06-02
UNI-00658,00858.HK,精优药业,unknown,,,,unknown,Included in generator universe before certified hard filters.,AKSHARE_HK_SNAPSHOT_CACHE,2026-06-02
UNI-00659,00859.HK,中昌国际控股,unknown,,,,unknown,Included in generator universe before certified hard filters.,AKSHARE_HK_SNAPSHOT_CACHE,2026-06-02
UNI-00660,00860.HK,ＡＰＯＬＬＯ出行,unknown,,,,unknown,Included in generator universe before certified hard filters.,AKSHARE_HK_SNAPSHOT_CACHE,2026-06-02
UNI-00661,00861.HK,神州控股,unknown,,,,unknown,Included in generator universe before certified hard filters.,AKSHARE_HK_SNAPSHOT_CACHE,2026-06-02
UNI-00662,00863.HK,ＯＳＬ集团,unknown,,,,unknown,Included in generator universe before certified hard filters.,AKSHARE_HK_SNAPSHOT_CACHE,2026-06-02
UNI-00663,00864.HK,永利地产发展,unknown,,,,unknown,Included in generator universe before certified hard filters.,AKSHARE_HK_SNAPSHOT_CACHE,2026-06-02
UNI-00664,00865.HK,建德国际控股,unknown,,,,unknown,Included in generator universe before certified hard filters.,AKSHARE_HK_SNAPSHOT_CACHE,2026-06-02
UNI-00665,00866.HK,中国秦发,unknown,,,,unknown,Included in generator universe before certified hard filters.,AKSHARE_HK_SNAPSHOT_CACHE,2026-06-02
UNI-00666,00867.HK,康哲药业,unknown,,,,unknown,Included in generator universe before certified hard filters.,AKSHARE_HK_SNAPSHOT_CACHE,2026-06-02
UNI-00667,00868.HK,信义玻璃,unknown,,,,unknown,Included in generator universe before certified hard filters.,AKSHARE_HK_SNAPSHOT_CACHE,2026-06-02
UNI-00668,00869.HK,彩星玩具,unknown,,,,unknown,Included in generator universe before certified hard filters.,AKSHARE_HK_SNAPSHOT_CACHE,2026-06-02
UNI-00669,00871.HK,中国疏浚环保,unknown,,,,unknown,Included in generator universe before certified hard filters.,AKSHARE_HK_SNAPSHOT_CACHE,2026-06-02
UNI-00670,00873.HK,世茂服务,unknown,,,,unknown,Included in generator universe before certified hard filters.,AKSHARE_HK_SNAPSHOT_CACHE,2026-06-02
UNI-00671,00874.HK,白云山,unknown,,,,unknown,Included in generator universe before certified hard filters.,AKSHARE_HK_SNAPSHOT_CACHE,2026-06-02
UNI-00672,00875.HK,从玉智农,unknown,,,,unknown,Included in generator universe before certified hard filters.,AKSHARE_HK_SNAPSHOT_CACHE,2026-06-02
UNI-00673,00876.HK,佳兆业健康,unknown,,,,unknown,Included in generator universe before certified hard filters.,AKSHARE_HK_SNAPSHOT_CACHE,2026-06-02
UNI-00674,00878.HK,金朝阳集团,unknown,,,,unknown,Included in generator universe before certified hard filters.,AKSHARE_HK_SNAPSHOT_CACHE,2026-06-02
UNI-00675,00880.HK,澳博控股,unknown,,,,unknown,Included in generator universe before certified hard filters.,AKSHARE_HK_SNAPSHOT_CACHE,2026-06-02
UNI-00676,00881.HK,中升控股,unknown,,,,unknown,Included in generator universe before certified hard filters.,AKSHARE_HK_SNAPSHOT_CACHE,2026-06-02
UNI-00677,00882.HK,天津发展,unknown,,,,unknown,Included in generator universe before certified hard filters.,AKSHARE_HK_SNAPSHOT_CACHE,2026-06-02
UNI-00678,00883.HK,中国海洋石油,unknown,,,,unknown,Included in generator universe before certified hard filters.,AKSHARE_HK_SNAPSHOT_CACHE,2026-06-02
UNI-00679,00884.HK,旭辉控股集团,unknown,,,,unknown,Included in generator universe before certified hard filters.,AKSHARE_HK_SNAPSHOT_CACHE,2026-06-02
UNI-00680,00887.HK,英皇钟表珠宝,unknown,,,,unknown,Included in generator universe before certified hard filters.,AKSHARE_HK_SNAPSHOT_CACHE,2026-06-02
UNI-00681,00888.HK,链信控股,unknown,,,,unknown,Included in generator universe before certified hard filters.,AKSHARE_HK_SNAPSHOT_CACHE,2026-06-02
UNI-00682,00889.HK,连达科技控股,unknown,,,,unknown,Included in generator universe before certified hard filters.,AKSHARE_HK_SNAPSHOT_CACHE,2026-06-02
UNI-00683,00893.HK,中国铁钛,unknown,,,,unknown,Included in generator universe before certified hard filters.,AKSHARE_HK_SNAPSHOT_CACHE,2026-06-02
UNI-00684,00894.HK,万裕科技,unknown,,,,unknown,Included in generator universe before certified hard filters.,AKSHARE_HK_SNAPSHOT_CACHE,2026-06-02
UNI-00685,00895.HK,东江环保,unknown,,,,unknown,Included in generator universe before certified hard filters.,AKSHARE_HK_SNAPSHOT_CACHE,2026-06-02
UNI-00686,00896.HK,兴胜创建,unknown,,,,unknown,Included in generator universe before certified hard filters.,AKSHARE_HK_SNAPSHOT_CACHE,2026-06-02
UNI-00687,00897.HK,位元堂,unknown,,,,unknown,Included in generator universe before certified hard filters.,AKSHARE_HK_SNAPSHOT_CACHE,2026-06-02
UNI-00688,00898.HK,万事昌国际,unknown,,,,unknown,Included in generator universe before certified hard filters.,AKSHARE_HK_SNAPSHOT_CACHE,2026-06-02
UNI-00689,00899.HK,中加国信,unknown,,,,unknown,Included in generator universe before certified hard filters.,AKSHARE_HK_SNAPSHOT_CACHE,2026-06-02
UNI-00690,00900.HK,AEON CREDIT,unknown,,,,unknown,Included in generator universe before certified hard filters.,AKSHARE_HK_SNAPSHOT_CACHE,2026-06-02
UNI-00691,00901.HK,华曦达,unknown,,,,unknown,Included in generator universe before certified hard filters.,AKSHARE_HK_SNAPSHOT_CACHE,2026-06-02
UNI-00692,00902.HK,华能国际电力股份,unknown,,,,unknown,Included in generator universe before certified hard filters.,AKSHARE_HK_SNAPSHOT_CACHE,2026-06-02
UNI-00693,00905.HK,胡桃资本,unknown,,,,unknown,Included in generator universe before certified hard filters.,AKSHARE_HK_SNAPSHOT_CACHE,2026-06-02
UNI-00694,00907.HK,高雅光学,unknown,,,,unknown,Included in generator universe before certified hard filters.,AKSHARE_HK_SNAPSHOT_CACHE,2026-06-02
UNI-00695,00909.HK,明源云,unknown,,,,unknown,Included in generator universe before certified hard filters.,AKSHARE_HK_SNAPSHOT_CACHE,2026-06-02
UNI-00696,00910.HK,中国三迪,unknown,,,,unknown,Included in generator universe before certified hard filters.,AKSHARE_HK_SNAPSHOT_CACHE,2026-06-02
UNI-00697,00911.HK,前海健康,unknown,,,,unknown,Included in generator universe before certified hard filters.,AKSHARE_HK_SNAPSHOT_CACHE,2026-06-02
UNI-00698,00912.HK,信佳国际,unknown,,,,unknown,Included in generator universe before certified hard filters.,AKSHARE_HK_SNAPSHOT_CACHE,2026-06-02
UNI-00699,00913.HK,港湾数字,unknown,,,,unknown,Included in generator universe before certified hard filters.,AKSHARE_HK_SNAPSHOT_CACHE,2026-06-02
UNI-00700,00914.HK,海螺水泥,unknown,,,,unknown,Included in generator universe before certified hard filters.,AKSHARE_HK_SNAPSHOT_CACHE,2026-06-02
UNI-00701,00915.HK,道和环球,unknown,,,,unknown,Included in generator universe before certified hard filters.,AKSHARE_HK_SNAPSHOT_CACHE,2026-06-02
UNI-00702,00916.HK,龙源电力,unknown,,,,unknown,Included in generator universe before certified hard filters.,AKSHARE_HK_SNAPSHOT_CACHE,2026-06-02
UNI-00703,00917.HK,趣致集团,unknown,,,,unknown,Included in generator universe before certified hard filters.,AKSHARE_HK_SNAPSHOT_CACHE,2026-06-02
UNI-00704,00918.HK,龙翼航空科技,unknown,,,,unknown,Included in generator universe before certified hard filters.,AKSHARE_HK_SNAPSHOT_CACHE,2026-06-02
UNI-00705,00919.HK,现代健康科技,unknown,,,,unknown,Included in generator universe before certified hard filters.,AKSHARE_HK_SNAPSHOT_CACHE,2026-06-02
UNI-00706,00921.HK,海信家电,unknown,,,,unknown,Included in generator universe before certified hard filters.,AKSHARE_HK_SNAPSHOT_CACHE,2026-06-02
UNI-00707,00922.HK,安贤园中国,unknown,,,,unknown,Included in generator universe before certified hard filters.,AKSHARE_HK_SNAPSHOT_CACHE,2026-06-02
UNI-00708,00923.HK,综合环保集团,unknown,,,,unknown,Included in generator universe before certified hard filters.,AKSHARE_HK_SNAPSHOT_CACHE,2026-06-02
UNI-00709,00924.HK,坤集团,unknown,,,,unknown,Included in generator universe before certified hard filters.,AKSHARE_HK_SNAPSHOT_CACHE,2026-06-02
UNI-00710,00926.HK,碧生源,unknown,,,,unknown,Included in generator universe before certified hard filters.,AKSHARE_HK_SNAPSHOT_CACHE,2026-06-02
UNI-00711,00927.HK,富士高实业,unknown,,,,unknown,Included in generator universe before certified hard filters.,AKSHARE_HK_SNAPSHOT_CACHE,2026-06-02
UNI-00712,00928.HK,帝王国际投资,unknown,,,,unknown,Included in generator universe before certified hard filters.,AKSHARE_HK_SNAPSHOT_CACHE,2026-06-02
UNI-00713,00929.HK,国际精密,unknown,,,,unknown,Included in generator universe before certified hard filters.,AKSHARE_HK_SNAPSHOT_CACHE,2026-06-02
UNI-00714,00931.HK,中国港能,unknown,,,,unknown,Included in generator universe before certified hard filters.,AKSHARE_HK_SNAPSHOT_CACHE,2026-06-02
UNI-00715,00932.HK,顺腾国际控股,unknown,,,,unknown,Included in generator universe before certified hard filters.,AKSHARE_HK_SNAPSHOT_CACHE,2026-06-02
UNI-00716,00933.HK,非凡领越,unknown,,,,unknown,Included in generator universe before certified hard filters.,AKSHARE_HK_SNAPSHOT_CACHE,2026-06-02
UNI-00717,00934.HK,中石化冠德,unknown,,,,unknown,Included in generator universe before certified hard filters.,AKSHARE_HK_SNAPSHOT_CACHE,2026-06-02
UNI-00718,00936.HK,佳兆业资本,unknown,,,,unknown,Included in generator universe before certified hard filters.,AKSHARE_HK_SNAPSHOT_CACHE,2026-06-02
UNI-00719,00938.HK,民生国际,unknown,,,,unknown,Included in generator universe before certified hard filters.,AKSHARE_HK_SNAPSHOT_CACHE,2026-06-02
UNI-00720,00939.HK,建设银行,unknown,,,,unknown,Included in generator universe before certified hard filters.,AKSHARE_HK_SNAPSHOT_CACHE,2026-06-02
UNI-00721,00941.HK,中国移动,unknown,,,,unknown,Included in generator universe before certified hard filters.,AKSHARE_HK_SNAPSHOT_CACHE,2026-06-02
UNI-00722,00943.HK,中证国际,unknown,,,,unknown,Included in generator universe before certified hard filters.,AKSHARE_HK_SNAPSHOT_CACHE,2026-06-02
UNI-00723,00945.HK,宏利金融－Ｓ,unknown,,,,unknown,Included in generator universe before certified hard filters.,AKSHARE_HK_SNAPSHOT_CACHE,2026-06-02
UNI-00724,00947.HK,摩比发展,unknown,,,,unknown,Included in generator universe before certified hard filters.,AKSHARE_HK_SNAPSHOT_CACHE,2026-06-02
UNI-00725,00948.HK,阿尔法企业,unknown,,,,unknown,Included in generator universe before certified hard filters.,AKSHARE_HK_SNAPSHOT_CACHE,2026-06-02
UNI-00726,00950.HK,李氏大药厂,unknown,,,,unknown,Included in generator universe before certified hard filters.,AKSHARE_HK_SNAPSHOT_CACHE,2026-06-02
UNI-00727,00951.HK,超威动力,unknown,,,,unknown,Included in generator universe before certified hard filters.,AKSHARE_HK_SNAPSHOT_CACHE,2026-06-02
UNI-00728,00952.HK,华富建业金融,unknown,,,,unknown,Included in generator universe before certified hard filters.,AKSHARE_HK_SNAPSHOT_CACHE,2026-06-02
UNI-00729,00953.HK,邵氏兄弟控股,unknown,,,,unknown,Included in generator universe before certified hard filters.,AKSHARE_HK_SNAPSHOT_CACHE,2026-06-02
UNI-00730,00954.HK,常茂生物,unknown,,,,unknown,Included in generator universe before certified hard filters.,AKSHARE_HK_SNAPSHOT_CACHE,2026-06-02
UNI-00731,00956.HK,新天绿色能源,unknown,,,,unknown,Included in generator universe before certified hard filters.,AKSHARE_HK_SNAPSHOT_CACHE,2026-06-02
UNI-00732,00959.HK,世纪娱乐国际,unknown,,,,unknown,Included in generator universe before certified hard filters.,AKSHARE_HK_SNAPSHOT_CACHE,2026-06-02
UNI-00733,00960.HK,龙湖集团,unknown,,,,unknown,Included in generator universe before certified hard filters.,AKSHARE_HK_SNAPSHOT_CACHE,2026-06-02
UNI-00734,00966.HK,中国太平,unknown,,,,unknown,Included in generator universe before certified hard filters.,AKSHARE_HK_SNAPSHOT_CACHE,2026-06-02
UNI-00735,00968.HK,信义光能,unknown,,,,unknown,Included in generator universe before certified hard filters.,AKSHARE_HK_SNAPSHOT_CACHE,2026-06-02
UNI-00736,00969.HK,华联国际,unknown,,,,unknown,Included in generator universe before certified hard filters.,AKSHARE_HK_SNAPSHOT_CACHE,2026-06-02
UNI-00737,00970.HK,新耀莱,unknown,,,,unknown,Included in generator universe before certified hard filters.,AKSHARE_HK_SNAPSHOT_CACHE,2026-06-02
UNI-00738,00974.HK,中国顺客隆,unknown,,,,unknown,Included in generator universe before certified hard filters.,AKSHARE_HK_SNAPSHOT_CACHE,2026-06-02
UNI-00739,00975.HK,MONGOL MINING,unknown,,,,unknown,Included in generator universe before certified hard filters.,AKSHARE_HK_SNAPSHOT_CACHE,2026-06-02
UNI-00740,00976.HK,齐合环保,unknown,,,,unknown,Included in generator universe before certified hard filters.,AKSHARE_HK_SNAPSHOT_CACHE,2026-06-02
UNI-00741,00978.HK,招商局置地,unknown,,,,unknown,Included in generator universe before certified hard filters.,AKSHARE_HK_SNAPSHOT_CACHE,2026-06-02
UNI-00742,00979.HK,绿色能源科技集团,unknown,,,,unknown,Included in generator universe before certified hard filters.,AKSHARE_HK_SNAPSHOT_CACHE,2026-06-02
UNI-00743,00980.HK,联华超市,unknown,,,,unknown,Included in generator universe before certified hard filters.,AKSHARE_HK_SNAPSHOT_CACHE,2026-06-02
UNI-00744,00981.HK,中芯国际,unknown,,,,unknown,Included in generator universe before certified hard filters.,AKSHARE_HK_SNAPSHOT_CACHE,2026-06-02
UNI-00745,00983.HK,瑞安建业,unknown,,,,unknown,Included in generator universe before certified hard filters.,AKSHARE_HK_SNAPSHOT_CACHE,2026-06-02
UNI-00746,00984.HK,永旺,unknown,,,,unknown,Included in generator universe before certified hard filters.,AKSHARE_HK_SNAPSHOT_CACHE,2026-06-02
UNI-00747,00987.HK,中国再生能源投资,unknown,,,,unknown,Included in generator universe before certified hard filters.,AKSHARE_HK_SNAPSHOT_CACHE,2026-06-02
UNI-00748,00989.HK,中国长白山国际,unknown,,,,unknown,Included in generator universe before certified hard filters.,AKSHARE_HK_SNAPSHOT_CACHE,2026-06-02
UNI-00749,00990.HK,至源控股,unknown,,,,unknown,Included in generator universe before certified hard filters.,AKSHARE_HK_SNAPSHOT_CACHE,2026-06-02
UNI-00750,00991.HK,大唐发电,unknown,,,,unknown,Included in generator universe before certified hard filters.,AKSHARE_HK_SNAPSHOT_CACHE,2026-06-02
UNI-00751,00992.HK,联想集团,unknown,,,,unknown,Included in generator universe before certified hard filters.,AKSHARE_HK_SNAPSHOT_CACHE,2026-06-02
UNI-00752,00993.HK,信控国际资本,unknown,,,,unknown,Included in generator universe before certified hard filters.,AKSHARE_HK_SNAPSHOT_CACHE,2026-06-02
UNI-00753,00994.HK,中天宏信,unknown,,,,unknown,Included in generator universe before certified hard filters.,AKSHARE_HK_SNAPSHOT_CACHE,2026-06-02
UNI-00754,00995.HK,安徽皖通高速公路,unknown,,,,unknown,Included in generator universe before certified hard filters.,AKSHARE_HK_SNAPSHOT_CACHE,2026-06-02
UNI-00755,00997.HK,普汇中金国际,unknown,,,,unknown,Included in generator universe before certified hard filters.,AKSHARE_HK_SNAPSHOT_CACHE,2026-06-02
UNI-00756,00998.HK,中信银行,unknown,,,,unknown,Included in generator universe before certified hard filters.,AKSHARE_HK_SNAPSHOT_CACHE,2026-06-02
UNI-00757,00999.HK,小菜园,unknown,,,,unknown,Included in generator universe before certified hard filters.,AKSHARE_HK_SNAPSHOT_CACHE,2026-06-02
UNI-00758,01000.HK,北青传媒,unknown,,,,unknown,Included in generator universe before certified hard filters.,AKSHARE_HK_SNAPSHOT_CACHE,2026-06-02
UNI-00759,01001.HK,沪港联合,unknown,,,,unknown,Included in generator universe before certified hard filters.,AKSHARE_HK_SNAPSHOT_CACHE,2026-06-02
UNI-00760,01002.HK,威铖国际,unknown,,,,unknown,Included in generator universe before certified hard filters.,AKSHARE_HK_SNAPSHOT_CACHE,2026-06-02
UNI-00761,01003.HK,欢喜传媒,unknown,,,,unknown,Included in generator universe before certified hard filters.,AKSHARE_HK_SNAPSHOT_CACHE,2026-06-02
UNI-00762,01004.HK,中国智慧能源,unknown,,,,unknown,Included in generator universe before certified hard filters.,AKSHARE_HK_SNAPSHOT_CACHE,2026-06-02
UNI-00763,01005.HK,MATRIX HOLDINGS,unknown,,,,unknown,Included in generator universe before certified hard filters.,AKSHARE_HK_SNAPSHOT_CACHE,2026-06-02
